element_name,chr,start,end,name,class,activity_base,activity_base_squared,TargetGene,TargetGeneTSS,TargetGeneExpression,TargetGenePromoterActivityQuantile,TargetGeneIsExpressed,distance,isSelfPromoter,powerlaw_contact,powerlaw_contact_reference,hic_contact,juicebox_contact_values,hic_contact_pl_scaled,hic_pseudocount,hic_contact_pl_scaled_adj,ABC.Score.Numerator,ABC.Score,powerlaw.Score.Numerator,powerlaw.Score,CellType,hic_contact_squared,activity_base+aux,activity_base_squared+aux,TargetGeneExpression+aux,powerlaw_contact+aux,powerlaw_contact_reference+aux,hic_contact+aux,juicebox_contact_values+aux,hic_contact_pl_scaled+aux,hic_pseudocount+aux,hic_contact_pl_scaled_adj+aux,ABC.Score.Numerator+aux,ABC.Score+aux,powerlaw.Score.Numerator+aux,powerlaw.Score+aux,hic_contact_squared+aux,distance kb,Hi-C FC(+aux/-aux),Hi-C log2FC(+aux/-aux),Hi-C log10FC(+aux/-aux)
intergenic|chr11:69351347-69351847|CCND1,chr11,69351347,69351847,intergenic|chr11:69351347-69351847,intergenic,3.035689,9.215408,CCND1,69641104,,0.861453,True,289507.0,False,0.003005,0.003614,0.012964,0.012964,0.012964,0.000803,0.013767,0.041792,0.005223,0.010971,2.2e-05,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.000168,3.035689,9.215408,,0.003408,0.003614,0.000622,0.000622,0.000622,0.001073,0.001695,0.005146,0.000751,0.010971,2.1e-05,0.0,289.507,0.1231205055567661,-3.021857034109723,-0.9096696098752208
intergenic|chr11:69352662-69353162|CCND1,chr11,69352662,69353162,intergenic|chr11:69352662-69353162,intergenic,5.24325,27.491671,CCND1,69641104,,0.861453,True,288192.0,False,0.00302,0.003628,0.012964,0.012964,0.012964,0.000803,0.013767,0.072182,0.00902,0.019024,3.8e-05,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.000168,5.24325,27.491671,,0.003423,0.003628,0.000622,0.000622,0.000622,0.001073,0.001695,0.008888,0.001296,0.019024,3.7e-05,0.0,288.192,0.1231205055567661,-3.021857034109723,-0.9096696098752208
intergenic|chr11:69362303-69362803|CCND1,chr11,69362303,69362803,intergenic|chr11:69362303-69362803,intergenic,1.305372,1.703996,CCND1,69641104,,0.861453,True,278551.0,False,0.003131,0.003737,0.002899,0.002899,0.002899,0.000803,0.003702,0.004833,0.000604,0.004879,1e-05,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,8e-06,1.305372,1.703996,,0.003533,0.003737,0.0,,0.0,0.001073,0.001073,0.001401,0.000204,0.004879,1e-05,0.0,278.551,0.2898433279308481,-1.7866548191140517,-0.5378366924509344
intergenic|chr11:69377028-69377528|CCND1,chr11,69377028,69377528,intergenic|chr11:69377028-69377528,intergenic,0.788427,0.621617,CCND1,69641104,,0.861453,True,263826.0,False,0.003318,0.003918,0.003374,0.003374,0.003374,0.000803,0.004177,0.003293,0.000412,0.003089,6e-06,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,1.1e-05,0.788427,0.621617,,0.003716,0.003918,0.001292,0.001292,0.001292,0.001073,0.002366,0.001865,0.000272,0.003089,6e-06,2e-06,263.826,0.5664352406033037,-0.8200170698230034,-0.2468497349732095
intergenic|chr11:69382048-69382728|CCND1,chr11,69382048,69382728,intergenic|chr11:69382048-69382728,intergenic,4.582723,21.00135,CCND1,69641104,,0.861453,True,258716.0,False,0.003388,0.003985,0.007176,0.007176,0.007176,0.000803,0.007979,0.036567,0.00457,0.018264,3.6e-05,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,5.2e-05,4.582723,21.00135,,0.003785,0.003985,0.000345,0.000345,0.000345,0.001073,0.001418,0.006499,0.000948,0.018264,3.6e-05,0.0,258.716,0.1777165058277979,-2.492350413689381,-0.7502722342260362
intergenic|chr11:69420246-69420973|CCND1,chr11,69420246,69420973,intergenic|chr11:69420246-69420973,intergenic,4.430579,19.63003,CCND1,69641104,,0.861453,True,220494.5,False,0.004016,0.00458,0.004745,0.004745,0.004745,0.000803,0.005548,0.024579,0.003072,0.020292,4e-05,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,2.3e-05,4.430579,19.63003,,0.004393,0.00458,0.001115,0.001115,0.001115,0.001073,0.002188,0.009696,0.001414,0.020292,4e-05,1e-06,220.4945,0.3943763518385003,-1.3423550495310472,-0.4040891347398543
promoter|chr11:69425420-69425920|CCND1,chr11,69425420,69425920,promoter|chr11:69425420-69425920,promoter,0.548923,0.301316,CCND1,69641104,,0.861453,True,215434.0,False,0.004117,0.004673,0.00133,0.00133,0.00133,0.000803,0.002133,0.001171,0.000146,0.002565,5e-06,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,2e-06,0.548923,0.301316,,0.004489,0.004673,0.001502,0.001502,0.001502,0.001073,0.002575,0.001413,0.000206,0.002565,5e-06,2e-06,215.434,1.2072198781059542,0.2716884666173733,0.0817863779277812
intergenic|chr11:69436958-69437458|CCND1,chr11,69436958,69437458,intergenic|chr11:69436958-69437458,intergenic,2.092315,4.377782,CCND1,69641104,,0.861453,True,203896.0,False,0.004365,0.004903,0.008659,0.008659,0.008659,0.000803,0.009462,0.019797,0.002474,0.010258,2e-05,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,7.5e-05,2.092315,4.377782,,0.004725,0.004903,0.000372,0.000372,0.000372,0.001073,0.001445,0.003024,0.000441,0.010258,2e-05,0.0,203.896,0.152716127668569,-2.711075668123625,-0.8161150966199799
intergenic|chr11:69442062-69442562|CCND1,chr11,69442062,69442562,intergenic|chr11:69442062-69442562,intergenic,1.117336,1.24844,CCND1,69641104,,0.861453,True,198792.0,False,0.004485,0.005012,0.010278,0.010278,0.010278,0.000803,0.011081,0.012381,0.001547,0.0056,1.1e-05,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.000106,1.117336,1.24844,,0.004838,0.005012,0.000328,0.000328,0.000328,0.001073,0.001401,0.001566,0.000228,0.0056,1.1e-05,0.0,198.792,0.1264326324338958,-2.983559221763968,-0.8981408195908382
intergenic|chr11:69443242-69443742|CCND1,chr11,69443242,69443742,intergenic|chr11:69443242-69443742,intergenic,3.01836,9.110497,CCND1,69641104,,0.861453,True,197612.0,False,0.004513,0.005038,0.010278,0.010278,0.010278,0.000803,0.011081,0.033445,0.00418,0.015207,3e-05,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.000106,3.01836,9.110497,,0.004865,0.005038,0.000328,0.000328,0.000328,0.001073,0.001401,0.00423,0.000617,0.015207,3e-05,0.0,197.612,0.1264326324338958,-2.983559221763968,-0.8981408195908382
intergenic|chr11:69449441-69449941|CCND1,chr11,69449441,69449941,intergenic|chr11:69449441-69449941,intergenic,0.259337,0.067256,CCND1,69641104,,0.861453,True,191413.0,False,0.004669,0.00518,0.002661,0.002661,0.002661,0.000803,0.003464,0.000898,0.000112,0.001343,3e-06,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,7e-06,0.259337,0.067256,,0.005012,0.00518,0.000741,0.000741,0.000741,0.001073,0.001815,0.000471,6.9e-05,0.001343,3e-06,1e-06,191.413,0.523960739030023,-0.932469381843612,-0.2807012539731777
intergenic|chr11:69460505-69461005|CCND1,chr11,69460505,69461005,intergenic|chr11:69460505-69461005,intergenic,1.519446,2.308716,CCND1,69641104,,0.861453,True,180349.0,False,0.004975,0.005455,0.002813,0.002813,0.002813,0.000803,0.003616,0.005494,0.000687,0.008289,1.6e-05,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,8e-06,1.519446,2.308716,,0.005298,0.005455,0.000391,0.000391,0.000391,0.001073,0.001464,0.002225,0.000324,0.008289,1.6e-05,0.0,180.349,0.4048672566371681,-1.304479124131145,-0.3926873450809527
promoter|chr11:69485310-69485810|CCND1,chr11,69485310,69485810,promoter|chr11:69485310-69485810,promoter,0.210897,0.044478,CCND1,69641104,,0.861453,True,155544.0,False,0.005824,0.006204,0.003691,0.003691,0.003691,0.000803,0.004493,0.000948,0.000118,0.001309,3e-06,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,1.4e-05,0.210897,0.044478,,0.006081,0.006204,0.00085,0.00085,0.00085,0.001073,0.001924,0.000406,5.9e-05,0.001309,3e-06,1e-06,155.544,0.428221678166036,-1.2235702627533964,-0.3683313508912316
intergenic|chr11:69497101-69497601|CCND1,chr11,69497101,69497601,intergenic|chr11:69497101-69497601,intergenic,2.53872,6.445099,CCND1,69641104,,0.861453,True,143753.0,False,0.006334,0.006645,0.008723,0.008723,0.008723,0.000803,0.009525,0.024183,0.003022,0.01687,3.3e-05,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,7.6e-05,2.53872,6.445099,,0.006544,0.006645,0.001045,0.001045,0.001045,0.001073,0.002119,0.005379,0.000785,0.01687,3.3e-05,1e-06,143.753,0.2224671916010498,-2.168335504895877,-0.6527340276368623
intergenic|chr11:69509298-69509798|CCND1,chr11,69509298,69509798,intergenic|chr11:69509298-69509798,intergenic,0.449185,0.201767,CCND1,69641104,,0.861453,True,131556.0,False,0.006961,0.007178,0.004071,0.004071,0.004071,0.000803,0.004874,0.002189,0.000274,0.003224,6e-06,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,1.7e-05,0.449185,0.201767,,0.007108,0.007178,0.00061,0.00061,0.00061,0.001073,0.001683,0.000756,0.00011,0.003224,6e-06,0.0,131.556,0.3453016003282725,-1.534071074393391,-0.4618014088728817
intergenic|chr11:69525682-69526182|CCND1,chr11,69525682,69526182,intergenic|chr11:69525682-69526182,intergenic,0.449185,0.201767,CCND1,69641104,,0.861453,True,115172.0,False,0.00802,0.008058,0.003503,0.003503,0.003503,0.000803,0.004306,0.001934,0.000242,0.00362,7e-06,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,1.2e-05,0.449185,0.201767,,0.008046,0.008058,0.00082,0.00082,0.00082,0.001073,0.001893,0.000851,0.000124,0.00362,7e-06,1e-06,115.172,0.4396191360891779,-1.185673908463528,-0.3569234115236712
intergenic|chr11:69587442-69588111|CCND1,chr11,69587442,69588111,intergenic|chr11:69587442-69588111,intergenic,1.733205,3.004,CCND1,69641104,,0.861453,True,53327.5,False,0.01821,0.015746,0.008338,0.008338,0.008338,0.000803,0.009141,0.015842,0.00198,0.027291,5.4e-05,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,7e-05,1.733205,3.004,,0.016491,0.015746,0.001287,0.001287,0.001287,0.001073,0.00236,0.004091,0.000597,0.027291,5.3e-05,2e-06,53.3275,0.2581774422929658,-1.9535651411584367,-0.5880817059722294
intergenic|chr11:69588222-69588807|CCND1,chr11,69588222,69588807,intergenic|chr11:69588222-69588807,intergenic,2.020527,4.082529,CCND1,69641104,,0.861453,True,52589.5,False,0.018482,0.015938,0.008338,0.008338,0.008338,0.000803,0.009141,0.018469,0.002308,0.032203,6.4e-05,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,7e-05,2.020527,4.082529,,0.016706,0.015938,0.001287,0.001287,0.001287,0.001073,0.00236,0.004769,0.000696,0.032203,6.3e-05,2e-06,52.5895,0.2581774422929658,-1.9535651411584367,-0.5880817059722294
intergenic|chr11:69593774-69594274|CCND1,chr11,69593774,69594274,intergenic|chr11:69593774-69594274,intergenic,0.601707,0.362051,CCND1,69641104,,0.861453,True,47080.0,False,0.020793,0.017549,0.003248,0.003248,0.003248,0.000803,0.004051,0.002437,0.000305,0.010559,2.1e-05,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,1.1e-05,0.601707,0.362051,,0.018522,0.017549,0.002772,0.002772,0.002772,0.001073,0.003846,0.002314,0.000338,0.010559,2.1e-05,8e-06,47.08,0.9493952110589978,-0.0749193223465392,-0.0225529632811269
intergenic|chr11:69598103-69598603|CCND1,chr11,69598103,69598603,intergenic|chr11:69598103-69598603,intergenic,0.549275,0.301703,CCND1,69641104,,0.861453,True,42751.0,False,0.023043,0.019085,0.006912,0.006912,0.006912,0.000803,0.007715,0.004238,0.00053,0.010483,2.1e-05,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,4.8e-05,0.549275,0.301703,,0.020264,0.019085,0.002183,0.002183,0.002183,0.001073,0.003257,0.001789,0.000261,0.010483,2e-05,5e-06,42.751,0.4221646143875567,-1.2441224370621944,-0.374518171834294
intergenic|chr11:69600536-69601036|CCND1,chr11,69600536,69601036,intergenic|chr11:69600536-69601036,intergenic,0.366758,0.134511,CCND1,69641104,,0.861453,True,40318.0,False,0.024526,0.020083,0.00284,0.00284,0.00284,0.000803,0.003643,0.001336,0.000167,0.007366,1.5e-05,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,8e-06,0.366758,0.134511,,0.021401,0.020083,0.003531,0.003531,0.003531,0.001073,0.004604,0.001689,0.000246,0.007366,1.4e-05,1.2e-05,40.318,1.2637935767224813,0.3377608383894479,0.1016761437158382
intergenic|chr11:69629990-69630490|CCND1,chr11,69629990,69630490,intergenic|chr11:69629990-69630490,intergenic,1.124696,1.264941,CCND1,69641104,,0.861453,True,10864.0,False,0.099103,0.062846,0.005759,0.005759,0.005759,0.000803,0.006562,0.00738,0.000922,0.070682,0.00014,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,3.3e-05,1.124696,1.264941,,0.072641,0.062846,0.008391,0.008391,0.008391,0.001073,0.009465,0.010645,0.001553,0.070682,0.000138,7e-05,10.864,1.4423956110941785,0.5284669120726475,0.1590843922497868
intergenic|chr11:69636218-69636869|CCND1,chr11,69636218,69636869,intergenic|chr11:69636218-69636869,intergenic,7.007577,49.106135,CCND1,69641104,,0.861453,True,4560.5,False,0.249734,0.13372,0.078932,0.078932,0.078932,0.000803,0.079735,0.558747,0.069825,0.937056,0.001859,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.00623,7.007577,49.106135,,0.163107,0.13372,0.078283,0.078283,0.078283,0.001073,0.079357,0.556097,0.081108,0.937056,0.001831,0.006128,4.5605,0.9952592964193892,-0.0068556527249579,-0.0020637571100678
intergenic|chr11:69637976-69639356|CCND1,chr11,69637976,69639356,intergenic|chr11:69637976-69639356,intergenic,20.423596,417.123274,CCND1,69641104,,0.861453,True,2438.0,False,0.486435,0.23054,0.078932,0.078932,0.078932,0.000803,0.079735,1.628469,0.203505,4.708466,0.009339,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.00623,20.423596,417.123274,,0.292332,0.23054,0.078283,0.078283,0.078283,0.001073,0.079357,1.620746,0.236389,4.708466,0.009198,0.006128,2.438,0.9952592964193892,-0.0068556527249579,-0.0020637571100678
promoter|chr11:69640512-69641684|CCND1,chr11,69640512,69641684,promoter|chr11:69640512-69641684,promoter,13.347334,178.151325,CCND1,69641104,,0.861453,True,6.0,True,243.191145,36.954148,0.078932,0.078932,0.078932,0.000803,0.079735,1.064245,0.132996,493.239359,0.978298,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.00623,13.347334,178.151325,,68.40731,37.530659,0.078283,0.078283,0.078283,0.001073,0.079357,1.059198,0.154486,500.93424,0.978624,0.006128,0.006,0.9952592964193892,-0.0068556527249579,-0.0020637571100678
genic|chr11:69643244-69643744|CCND1,chr11,69643244,69643744,genic|chr11:69643244-69643744,genic,3.382995,11.444655,CCND1,69641104,,0.861453,True,2390.0,False,0.496841,0.234562,0.078932,0.078932,0.078932,0.000803,0.079735,0.269742,0.033709,0.793521,0.001574,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.00623,3.382995,11.444655,,0.297798,0.234562,0.078283,0.078283,0.078283,0.001073,0.079357,0.268463,0.039156,0.793521,0.00155,0.006128,2.39,0.9952592964193892,-0.0068556527249579,-0.0020637571100678
genic|chr11:69644080-69644672|CCND1,chr11,69644080,69644672,genic|chr11:69644080-69644672,genic,3.298316,10.878888,CCND1,69641104,,0.861453,True,3272.0,False,0.35563,0.178492,0.078932,0.078932,0.078932,0.000803,0.079735,0.26299,0.032865,0.588723,0.001168,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.00623,3.298316,10.878888,,0.222244,0.178492,0.078283,0.078283,0.078283,0.001073,0.079357,0.261743,0.038176,0.588723,0.00115,0.006128,3.272,0.9952592964193892,-0.0068556527249579,-0.0020637571100678
genic|chr11:69654326-69655640|CCND1,chr11,69654326,69655640,genic|chr11:69654326-69655640,genic,4.713875,22.220618,CCND1,69641104,,0.861453,True,13879.0,False,0.076352,0.050786,0.012074,0.012074,0.012074,0.000803,0.012876,0.060698,0.007585,0.239398,0.000475,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.000146,4.713875,22.220618,,0.057817,0.050786,0.015444,0.015444,0.015444,0.001073,0.016518,0.077863,0.011357,0.239398,0.000468,0.000239,13.879,1.282851817334576,0.3593545338390393,0.108176493763398
intergenic|chr11:69661924-69662424|CCND1,chr11,69661924,69662424,intergenic|chr11:69661924-69662424,intergenic,0.639761,0.409294,CCND1,69641104,,0.861453,True,21070.0,False,0.04895,0.03532,0.010205,0.010205,0.010205,0.000803,0.011008,0.007042,0.00088,0.022596,4.5e-05,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.000104,0.639761,0.409294,,0.039183,0.03532,0.005539,0.005539,0.005539,0.001073,0.006612,0.00423,0.000617,0.022596,4.4e-05,3.1e-05,21.07,0.6006540697674418,-0.7353937454097839,-0.2213755759920261
genic|chr11:69670163-69670663|CCND1,chr11,69670163,69670663,genic|chr11:69670163-69670663,genic,3.52106,12.397864,CCND1,69641104,,0.861453,True,29309.0,False,0.034444,0.026504,0.008574,0.008574,0.008574,0.000803,0.009377,0.033018,0.004126,0.093324,0.000185,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,7.4e-05,3.52106,12.397864,,0.028808,0.026504,0.006153,0.006153,0.006153,0.001073,0.007226,0.025445,0.003711,0.093324,0.000182,3.8e-05,29.309,0.7706089367601578,-0.3759291778429219,-0.1131659587760189
promoter|chr11:69675147-69675866|CCND1,chr11,69675147,69675866,promoter|chr11:69675147-69675866,promoter,7.171789,51.434557,CCND1,69641104,,0.861453,True,34402.5,False,0.029041,0.023056,0.003499,0.003499,0.003499,0.000803,0.004302,0.030854,0.003856,0.16535,0.000328,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,1.2e-05,7.171789,51.434557,,0.024812,0.023056,0.006596,0.006596,0.006596,0.001073,0.00767,0.055005,0.008023,0.16535,0.000323,4.4e-05,34.4025,1.7828916782891675,0.8342190529672351,0.2511249578975372
intergenic|chr11:69682148-69682648|CCND1,chr11,69682148,69682648,intergenic|chr11:69682148-69682648,intergenic,0.808145,0.653098,CCND1,69641104,,0.861453,True,41294.0,False,0.02391,0.019669,0.007275,0.007275,0.007275,0.000803,0.008077,0.006528,0.000816,0.015896,3.2e-05,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,5.3e-05,0.808145,0.653098,,0.020929,0.019669,0.001521,0.001521,0.001521,0.001073,0.002594,0.002096,0.000306,0.015896,3.1e-05,2e-06,41.294,0.3211588461062275,-1.6386410598227608,-0.493280111133267
intergenic|chr11:69683796-69684296|CCND1,chr11,69683796,69684296,intergenic|chr11:69683796-69684296,intergenic,1.398961,1.957092,CCND1,69641104,,0.861453,True,42942.0,False,0.022934,0.019011,0.007275,0.007275,0.007275,0.000803,0.008077,0.0113,0.001412,0.026596,5.3e-05,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,5.3e-05,1.398961,1.957092,,0.02018,0.019011,0.001521,0.001521,0.001521,0.001073,0.002594,0.003629,0.000529,0.026596,5.2e-05,2e-06,42.942,0.3211588461062275,-1.6386410598227608,-0.493280111133267
intergenic|chr11:69685827-69686327|CCND1,chr11,69685827,69686327,intergenic|chr11:69685827-69686327,intergenic,0.780394,0.609015,CCND1,69641104,,0.861453,True,44973.0,False,0.021832,0.018262,0.001097,0.001097,0.001097,0.000803,0.0019,0.001483,0.000185,0.014251,2.8e-05,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,1e-06,0.780394,0.609015,,0.019329,0.018262,0.002434,0.002434,0.002434,0.001073,0.003508,0.002737,0.000399,0.014251,2.8e-05,6e-06,44.973,1.846315789473684,0.8846493292264217,0.2663059837411738
intergenic|chr11:69687870-69688929|CCND1,chr11,69687870,69688929,intergenic|chr11:69687870-69688929,intergenic,3.664956,13.431902,CCND1,69641104,,0.861453,True,47295.5,False,0.020693,0.017479,0.001097,0.001097,0.001097,0.000803,0.0019,0.006963,0.00087,0.06406,0.000127,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,1e-06,3.664956,13.431902,,0.018443,0.017479,0.002434,0.002434,0.002434,0.001073,0.003508,0.012856,0.001875,0.06406,0.000125,6e-06,47.2955,1.846315789473684,0.8846493292264217,0.2663059837411738
intergenic|chr11:69691447-69691947|CCND1,chr11,69691447,69691947,intergenic|chr11:69691447-69691947,intergenic,1.594537,2.542548,CCND1,69641104,,0.861453,True,50593.0,False,0.019259,0.016484,0.000544,0.000544,0.000544,0.000803,0.001347,0.002148,0.000268,0.026284,5.2e-05,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,1.594537,2.542548,,0.01732,0.016484,0.001934,0.001934,0.001934,0.001073,0.003008,0.004796,0.0007,0.026284,5.1e-05,4e-06,50.593,2.233110616184113,1.1590547162153353,0.3489102361966187
intergenic|chr11:69696820-69697635|CCND1,chr11,69696820,69697635,intergenic|chr11:69696820-69697635,intergenic,1.749251,3.059879,CCND1,69641104,,0.861453,True,56123.5,False,0.017245,0.015061,0.002746,0.002746,0.002746,0.000803,0.003548,0.006207,0.000776,0.026346,5.2e-05,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,8e-06,1.749251,3.059879,,0.015724,0.015061,0.001372,0.001372,0.001372,0.001073,0.002446,0.004278,0.000624,0.026346,5.1e-05,2e-06,56.1235,0.6894024802705749,-0.5365816057736765,-0.161527158459422
genic|chr11:69700538-69701261|CCND1,chr11,69700538,69701261,genic|chr11:69700538-69701261,genic,4.488223,20.144146,CCND1,69641104,,0.861453,True,59795.5,False,0.01612,0.014253,0.001643,0.001643,0.001643,0.000803,0.002445,0.010976,0.001372,0.063972,0.000127,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,3e-06,4.488223,20.144146,,0.014822,0.014253,0.001598,0.001598,0.001598,0.001073,0.002671,0.011988,0.001749,0.063972,0.000125,3e-06,59.7955,1.092433537832311,0.1275455107955139,0.0383950245617339
genic|chr11:69702351-69702851|CCND1,chr11,69702351,69702851,genic|chr11:69702351-69702851,genic,2.260747,5.110977,CCND1,69641104,,0.861453,True,61497.0,False,0.015645,0.01391,0.001643,0.001643,0.001643,0.000803,0.002445,0.005528,0.000691,0.031446,6.2e-05,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,3e-06,2.260747,5.110977,,0.01444,0.01391,0.001598,0.001598,0.001598,0.001073,0.002671,0.006039,0.000881,0.031446,6.1e-05,3e-06,61.497,1.092433537832311,0.1275455107955139,0.0383950245617339
genic|chr11:69703081-69703581|CCND1,chr11,69703081,69703581,genic|chr11:69703081-69703581,genic,1.87556,3.517725,CCND1,69641104,,0.861453,True,62227.0,False,0.01545,0.013767,0.001643,0.001643,0.001643,0.000803,0.002445,0.004587,0.000573,0.025822,5.1e-05,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,3e-06,1.87556,3.517725,,0.014282,0.013767,0.001598,0.001598,0.001598,0.001073,0.002671,0.00501,0.000731,0.025822,5e-05,3e-06,62.227,1.092433537832311,0.1275455107955139,0.0383950245617339
promoter|chr11:69703855-69704950|CCND1,chr11,69703855,69704950,promoter|chr11:69703855-69704950,promoter,4.427756,19.605023,CCND1,69641104,,0.861453,True,63298.5,False,0.015171,0.013564,0.001643,0.001643,0.001643,0.000803,0.002445,0.010828,0.001353,0.06006,0.000119,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,3e-06,4.427756,19.605023,,0.014056,0.013564,0.001598,0.001598,0.001598,0.001073,0.002671,0.011827,0.001725,0.06006,0.000117,3e-06,63.2985,1.092433537832311,0.1275455107955139,0.0383950245617339
intergenic|chr11:69709046-69709546|CCND1,chr11,69709046,69709546,intergenic|chr11:69709046-69709546,intergenic,0.449185,0.201767,CCND1,69641104,,0.861453,True,68192.0,False,0.014015,0.012714,0.00119,0.00119,0.00119,0.000803,0.001993,0.000895,0.000112,0.005711,1.1e-05,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,1e-06,0.449185,0.201767,,0.013114,0.012714,0.002171,0.002171,0.002171,0.001073,0.003244,0.001457,0.000213,0.005711,1.1e-05,5e-06,68.192,1.6276969392875065,0.7028321093782157,0.2115735468386308
